# Armoury mesh catalogue. GENERATED by tools/generate_armory_catalogue.py, do not hand-edit.
# source=LOTRLOME_Armory/Assets  tpacs=4364  metameshes=4456  physicsshapes=383
# Regenerate after any art drop. `--diff` classifies rename vs move vs delete.
mesh	kind	prefix	culture	sub	category	tier	variant	folder	tpac	referenced	source
sk_gd_dol_cav_helmet_elite_b	metamesh	sk	gondor	dol	helmet	elite	b	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Helmet_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_cav_helmet_elite_c	metamesh	sk	gondor	dol	helmet	elite	c	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Helmet_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_cav_helmet_elite_d	metamesh	sk	gondor	dol	helmet	elite	d	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Helmet_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_chainmail_a	metamesh	sk	gondor	dol	chest	-	a	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Chest_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_chainmail_a_slim	metamesh	sk	gondor	dol	chest	-	-	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Chest_Noble_A_geo.tpac	SLIM	parsed
sk_gd_dol_chest_elite_a	metamesh	sk	gondor	dol	chest	elite	a	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Chest_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_chest_elite_a_slim	metamesh	sk	gondor	dol	chest	elite	-	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Chest_Noble_A_geo.tpac	SLIM	parsed
sk_gd_dol_chest_elite_b	metamesh	sk	gondor	dol	chest	elite	b	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Chest_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_chest_elite_b_slim	metamesh	sk	gondor	dol	chest	elite	-	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Chest_Noble_A_geo.tpac	SLIM	parsed
sk_gd_dol_chest_heavy_a	metamesh	sk	gondor	dol	chest	heavy	a	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Chest_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_chest_heavy_a_slim	metamesh	sk	gondor	dol	chest	heavy	-	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Chest_Noble_A_geo.tpac	SLIM	parsed
sk_gd_dol_chest_heavy_b	metamesh	sk	gondor	dol	chest	heavy	b	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Chest_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_chest_heavy_b_slim	metamesh	sk	gondor	dol	chest	heavy	-	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Chest_Noble_A_geo.tpac	SLIM	parsed
sk_gd_dol_chest_med_a	metamesh	sk	gondor	dol	chest	med	a	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Chest_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_chest_med_a_slim	metamesh	sk	gondor	dol	chest	med	-	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Chest_Noble_A_geo.tpac	SLIM	parsed
sk_gd_dol_chest_med_b	metamesh	sk	gondor	dol	chest	med	b	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Chest_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_chest_med_b_slim	metamesh	sk	gondor	dol	chest	med	-	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Chest_Noble_A_geo.tpac	SLIM	parsed
sk_gd_dol_grvs_elite_a	metamesh	sk	gondor	dol	greaves	elite	a	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Greaves_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_grvs_heavy_a	metamesh	sk	gondor	dol	greaves	heavy	a	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Greaves_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_grvs_light_a	metamesh	sk	gondor	dol	greaves	light	a	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Greaves_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_grvs_med_a	metamesh	sk	gondor	dol	greaves	med	a	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Greaves_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_helmet_heavy_a	metamesh	sk	gondor	dol	helmet	heavy	a	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Helmet_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_helmet_heavy_b	metamesh	sk	gondor	dol	helmet	heavy	b	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Helmet_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_helmet_med_a	metamesh	sk	gondor	dol	helmet	med	a	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Helmet_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_inf_helmet_elite_a	metamesh	sk	gondor	dol	helmet	elite	a	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Helmet_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_inf_helmet_elite_b	metamesh	sk	gondor	dol	helmet	elite	b	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Helmet_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_inf_helmet_elite_c	metamesh	sk	gondor	dol	helmet	elite	c	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Helmet_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_inf_helmet_elite_d	metamesh	sk	gondor	dol	helmet	elite	d	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Helmet_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_pauld_cape_noble_elite_a	metamesh	sk	gondor	dol	pauldron	noble	a	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Pauldron_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_pauld_cape_noble_heavy_a	metamesh	sk	gondor	dol	pauldron	noble	a	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Pauldron_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_pauld_noble_elite_a	metamesh	sk	gondor	dol	pauldron	noble	a	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Pauldron_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_pauld_noble_heavy_a	metamesh	sk	gondor	dol	pauldron	noble	a	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Pauldron_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_pauld_noble_med_a	metamesh	sk	gondor	dol	pauldron	noble	a	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Pauldron_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_pauld_noble_med_b	metamesh	sk	gondor	dol	pauldron	noble	b	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Pauldron_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_ward_helmet_elite_a	metamesh	sk	gondor	dol	helmet	elite	a	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Helmet_Noble_A_geo.tpac	Y	parsed
sk_gd_dol_ward_helmet_elite_b	metamesh	sk	gondor	dol	helmet	elite	b	gondor_assets	gondor_assets/belfalas/SK_GD_Dol_Helmet_Noble_A_geo.tpac	Y	parsed
sk_gd_fellwarg	metamesh	sk	gondor	-	body	-	-	creature	creature/fellwarg/mesh/FellWarg_Rig_geo.tpac	Y	parsed
sk_gd_fellwarg_fur	metamesh	sk	gondor	-	body	-	-	creature	creature/fellwarg/mesh/FellWarg_Rig_geo.tpac	Y	parsed
sk_gd_har_inf_chainmail_a	metamesh	sk	gondor	har	chest	-	a	gondor_assets	gondor_assets/harondor/SK_GD_Har_Chest_Inf_A_geo.tpac	Y	parsed
sk_gd_har_inf_chainmail_a_slim	metamesh	sk	gondor	har	chest	-	-	gondor_assets	gondor_assets/harondor/SK_GD_Har_Chest_Inf_A_geo.tpac	SLIM	parsed
sk_gd_har_inf_chest_heavy_a	metamesh	sk	gondor	har	chest	heavy	a	gondor_assets	gondor_assets/harondor/SK_GD_Har_Chest_Inf_A_geo.tpac	Y	parsed
sk_gd_har_inf_chest_heavy_a_slim	metamesh	sk	gondor	har	chest	heavy	-	gondor_assets	gondor_assets/harondor/SK_GD_Har_Chest_Inf_A_geo.tpac	SLIM	parsed
sk_gd_har_inf_chest_med_a	metamesh	sk	gondor	har	chest	med	a	gondor_assets	gondor_assets/harondor/SK_GD_Har_Chest_Inf_A_geo.tpac	Y	parsed
sk_gd_har_inf_chest_med_a_slim	metamesh	sk	gondor	har	chest	med	-	gondor_assets	gondor_assets/harondor/SK_GD_Har_Chest_Inf_A_geo.tpac	SLIM	parsed
sk_gd_har_inf_helmet_elite_a	metamesh	sk	gondor	har	helmet	elite	a	gondor_assets	gondor_assets/harondor/SK_GD_Har_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_har_inf_helmet_elite_b	metamesh	sk	gondor	har	helmet	elite	b	gondor_assets	gondor_assets/harondor/SK_GD_Har_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_har_inf_helmet_heavy_a	metamesh	sk	gondor	har	helmet	heavy	a	gondor_assets	gondor_assets/harondor/SK_GD_Har_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_har_inf_helmet_heavy_b	metamesh	sk	gondor	har	helmet	heavy	b	gondor_assets	gondor_assets/harondor/SK_GD_Har_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_har_inf_helmet_light_a	metamesh	sk	gondor	har	helmet	light	a	gondor_assets	gondor_assets/harondor/SK_GD_Har_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_har_inf_helmet_med_a	metamesh	sk	gondor	har	helmet	med	a	gondor_assets	gondor_assets/harondor/SK_GD_Har_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_ith_chest_noble_heavy_a	metamesh	sk	gondor	ith	chest	noble	a	gondor_assets	gondor_assets/anorien/SK_GD_Ith_Chest_Noble_A_geo.tpac	Y	parsed
sk_gd_ith_chest_noble_heavy_a_slim	metamesh	sk	gondor	ith	chest	noble	-	gondor_assets	gondor_assets/anorien/SK_GD_Ith_Chest_Noble_A_geo.tpac	SLIM	parsed
sk_gd_ith_chest_noble_heavy_b	metamesh	sk	gondor	ith	chest	noble	b	gondor_assets	gondor_assets/anorien/SK_GD_Ith_Chest_Noble_A_geo.tpac	Y	parsed
sk_gd_ith_chest_noble_heavy_b_slim	metamesh	sk	gondor	ith	chest	noble	-	gondor_assets	gondor_assets/anorien/SK_GD_Ith_Chest_Noble_A_geo.tpac	SLIM	parsed
sk_gd_ith_chest_noble_med_a	metamesh	sk	gondor	ith	chest	noble	a	gondor_assets	gondor_assets/anorien/SK_GD_Ith_Chest_Noble_A_geo.tpac	Y	parsed
sk_gd_ith_chest_noble_med_a_slim	metamesh	sk	gondor	ith	chest	noble	-	gondor_assets	gondor_assets/anorien/SK_GD_Ith_Chest_Noble_A_geo.tpac	SLIM	parsed
sk_gd_ith_chest_noble_med_b	metamesh	sk	gondor	ith	chest	noble	b	gondor_assets	gondor_assets/anorien/SK_GD_Ith_Chest_Noble_A_geo.tpac	Y	parsed
sk_gd_ith_chest_noble_med_b_slim	metamesh	sk	gondor	ith	chest	noble	-	gondor_assets	gondor_assets/anorien/SK_GD_Ith_Chest_Noble_A_geo.tpac	SLIM	parsed
sk_gd_ith_noble_helmet_heavy_a	metamesh	sk	gondor	ith	helmet	noble	a	gondor_assets	gondor_assets/anorien/SK_GD_Ano_Helmets_Noble_A_geo.tpac	Y	parsed
sk_gd_ith_noble_helmet_heavy_b	metamesh	sk	gondor	ith	helmet	noble	b	gondor_assets	gondor_assets/anorien/SK_GD_Ano_Helmets_Noble_A_geo.tpac	Y	parsed
sk_gd_lam_inf_chainmail_a	metamesh	sk	gondor	lam	chest	-	a	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Chest_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_inf_chainmail_a_slim	metamesh	sk	gondor	lam	chest	-	-	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Chest_Inf_A_geo.tpac	SLIM	parsed
sk_gd_lam_inf_chainmail_b	metamesh	sk	gondor	lam	chest	-	b	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Chest_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_inf_chainmail_b_slim	metamesh	sk	gondor	lam	chest	-	-	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Chest_Inf_A_geo.tpac	SLIM	parsed
sk_gd_lam_inf_chest_heavy_a	metamesh	sk	gondor	lam	chest	heavy	a	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Chest_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_inf_chest_heavy_a_slim	metamesh	sk	gondor	lam	chest	heavy	-	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Chest_Inf_A_geo.tpac	SLIM	parsed
sk_gd_lam_inf_chest_heavy_b	metamesh	sk	gondor	lam	chest	heavy	b	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Chest_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_inf_chest_heavy_b_slim	metamesh	sk	gondor	lam	chest	heavy	-	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Chest_Inf_A_geo.tpac	SLIM	parsed
sk_gd_lam_inf_chest_lord_a	metamesh	sk	gondor	lam	chest	lord	a	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Chest_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_inf_chest_lord_a_slim	metamesh	sk	gondor	lam	chest	lord	-	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Chest_Inf_A_geo.tpac	SLIM	parsed
sk_gd_lam_inf_chest_med_a	metamesh	sk	gondor	lam	chest	med	a	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Chest_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_inf_chest_med_a_slim	metamesh	sk	gondor	lam	chest	med	-	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Chest_Inf_A_geo.tpac	SLIM	parsed
sk_gd_lam_inf_chest_med_b	metamesh	sk	gondor	lam	chest	med	b	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Chest_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_inf_chest_med_b_slim	metamesh	sk	gondor	lam	chest	med	-	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Chest_Inf_A_geo.tpac	SLIM	parsed
sk_gd_lam_inf_helmet_elite_a	metamesh	sk	gondor	lam	helmet	elite	a	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_inf_helmet_elite_b	metamesh	sk	gondor	lam	helmet	elite	b	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_inf_helmet_elite_c	metamesh	sk	gondor	lam	helmet	elite	c	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_inf_helmet_elite_d	metamesh	sk	gondor	lam	helmet	elite	d	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_inf_helmet_heavy_a1	metamesh	sk	gondor	lam	helmet	heavy	a1	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_inf_helmet_heavy_a2	metamesh	sk	gondor	lam	helmet	heavy	a2	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_inf_helmet_heavy_b1	metamesh	sk	gondor	lam	helmet	heavy	b1	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_inf_helmet_heavy_b2	metamesh	sk	gondor	lam	helmet	heavy	b2	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_inf_helmet_heavy_c1	metamesh	sk	gondor	lam	helmet	heavy	c1	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_inf_helmet_heavy_c2	metamesh	sk	gondor	lam	helmet	heavy	c2	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_inf_helmet_light_a	metamesh	sk	gondor	lam	helmet	light	a	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_inf_helmet_med_a	metamesh	sk	gondor	lam	helmet	med	a	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_inf_helmet_med_b	metamesh	sk	gondor	lam	helmet	med	b	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_nob_helmet_lord_a	metamesh	sk	gondor	lam	helmet	lord	a	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_nob_helmet_lord_b	metamesh	sk	gondor	lam	helmet	lord	b	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_nob_helmet_lord_c	metamesh	sk	gondor	lam	helmet	lord	c	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_lam_nob_helmet_lord_d	metamesh	sk	gondor	lam	helmet	lord	d	gondor_assets	gondor_assets/lamedon/SK_GD_Lam_Helmets_Inf_A_geo.tpac	Y	parsed
sk_gd_leb_chainmail_a	metamesh	sk	gondor	leb	chest	-	a	gondor_assets	gondor_assets/lebennin/SK_GD_Leb_Chest_Inf_A_geo.tpac	Y	parsed
sk_gd_leb_chainmail_a_slim	metamesh	sk	gondor	leb	chest	-	-	gondor_assets	gondor_assets/lebennin/SK_GD_Leb_Chest_Inf_A_geo.tpac	SLIM	parsed
sk_gd_leb_chainmail_b	metamesh	sk	gondor	leb	chest	-	b	gondor_assets	gondor_assets/lebennin/SK_GD_Leb_Chest_Inf_A_geo.tpac	Y	parsed
sk_gd_leb_chainmail_b_slim	metamesh	sk	gondor	leb	chest	-	-	gondor_assets	gondor_assets/lebennin/SK_GD_Leb_Chest_Inf_A_geo.tpac	SLIM	parsed
sk_gd_leb_inf_chest_heavy_a	metamesh	sk	gondor	leb	chest	heavy	a	gondor_assets	gondor_assets/lebennin/SK_GD_Leb_Chest_Inf_A_geo.tpac	Y	parsed
sk_gd_leb_inf_chest_heavy_a_slim	metamesh	sk	gondor	leb	chest	heavy	-	gondor_assets	gondor_assets/lebennin/SK_GD_Leb_Chest_Inf_A_geo.tpac	SLIM	parsed
sk_gd_leb_inf_chest_heavy_b	metamesh	sk	gondor	leb	chest	heavy	b	gondor_assets	gondor_assets/lebennin/SK_GD_Leb_Chest_Inf_A_geo.tpac	Y	parsed
sk_gd_leb_inf_chest_heavy_b_slim	metamesh	sk	gondor	leb	chest	heavy	-	gondor_assets	gondor_assets/lebennin/SK_GD_Leb_Chest_Inf_A_geo.tpac	SLIM	parsed
sk_gd_leb_inf_chest_med_a	metamesh	sk	gondor	leb	chest	med	a	gondor_assets	gondor_assets/lebennin/SK_GD_Leb_Chest_Inf_A_geo.tpac	Y	parsed
sk_gd_leb_inf_chest_med_a_slim	metamesh	sk	gondor	leb	chest	med	-	gondor_assets	gondor_assets/lebennin/SK_GD_Leb_Chest_Inf_A_geo.tpac	SLIM	parsed
sk_gd_leb_inf_chest_med_b	metamesh	sk	gondor	leb	chest	med	b	gondor_assets	gondor_assets/lebennin/SK_GD_Leb_Chest_Inf_A_geo.tpac	Y	parsed
sk_gd_leb_inf_chest_med_b_slim	metamesh	sk	gondor	leb	chest	med	-	gondor_assets	gondor_assets/lebennin/SK_GD_Leb_Chest_Inf_A_geo.tpac	SLIM	parsed
sk_gd_lin_bracer_elite_a	metamesh	sk	gondor	lin	bracer	elite	a	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Bracers_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_bracer_heavy_a	metamesh	sk	gondor	lin	bracer	heavy	a	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Bracers_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_bracer_med_a	metamesh	sk	gondor	lin	bracer	med	a	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Bracers_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_bracer_med_b	metamesh	sk	gondor	lin	bracer	med	b	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Bracers_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_chainmail_a	metamesh	sk	gondor	lin	chest	-	a	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Chest_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_chainmail_a_slim	metamesh	sk	gondor	lin	chest	-	-	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Chest_Noble_A_geo.tpac	SLIM	parsed
sk_gd_lin_chest_elite_a	metamesh	sk	gondor	lin	chest	elite	a	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Chest_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_chest_elite_a_slim	metamesh	sk	gondor	lin	chest	elite	-	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Chest_Noble_A_geo.tpac	SLIM	parsed
sk_gd_lin_chest_heavy_a	metamesh	sk	gondor	lin	chest	heavy	a	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Chest_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_chest_heavy_a_slim	metamesh	sk	gondor	lin	chest	heavy	-	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Chest_Noble_A_geo.tpac	SLIM	parsed
sk_gd_lin_chest_med_a	metamesh	sk	gondor	lin	chest	med	a	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Chest_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_chest_med_a_slim	metamesh	sk	gondor	lin	chest	med	-	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Chest_Noble_A_geo.tpac	SLIM	parsed
sk_gd_lin_grvs_heavy_a	metamesh	sk	gondor	lin	greaves	heavy	a	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Greaves_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_grvs_light_a	metamesh	sk	gondor	lin	greaves	light	a	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Greaves_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_grvs_med_a	metamesh	sk	gondor	lin	greaves	med	a	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Greaves_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_helmet_elite_a	metamesh	sk	gondor	lin	helmet	elite	a	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Helmet_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_helmet_elite_b	metamesh	sk	gondor	lin	helmet	elite	b	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Helmet_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_helmet_heavy_a	metamesh	sk	gondor	lin	helmet	heavy	a	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Helmet_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_helmet_heavy_b	metamesh	sk	gondor	lin	helmet	heavy	b	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Helmet_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_helmet_lord_a	metamesh	sk	gondor	lin	helmet	lord	a	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Helmet_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_helmet_lord_b	metamesh	sk	gondor	lin	helmet	lord	b	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Helmet_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_pauld_cape_noble_elite_a	metamesh	sk	gondor	lin	pauldron	noble	a	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Pauldron_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_pauld_cape_noble_heavy_a	metamesh	sk	gondor	lin	pauldron	noble	a	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Pauldron_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_pauld_noble_elite_a	metamesh	sk	gondor	lin	pauldron	noble	a	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Pauldron_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_pauld_noble_heavy_a	metamesh	sk	gondor	lin	pauldron	noble	a	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Pauldron_Noble_A_geo.tpac	Y	parsed
sk_gd_lin_pauld_noble_med_a	metamesh	sk	gondor	lin	pauldron	noble	a	gondor_assets	gondor_assets/belfalas/SK_GD_Lin_Pauldron_Noble_A_geo.tpac	Y	parsed
sk_gd_lon_chainmail_a	metamesh	sk	gondor	lon	chest	-	a	gondor_assets	gondor_assets/anfalas/SK_GD_Anf_Chest_Noble_A_geo.tpac	Y	parsed
sk_gd_lon_chainmail_a_slim	metamesh	sk	gondor	lon	chest	-	-	gondor_assets	gondor_assets/anfalas/SK_GD_Anf_Chest_Noble_A_geo.tpac	SLIM	parsed
sk_gd_lon_chest_heavy_a	metamesh	sk	gondor	lon	chest	heavy	a	gondor_assets	gondor_assets/anfalas/SK_GD_Anf_Chest_Noble_A_geo.tpac	Y	parsed
sk_gd_lon_chest_heavy_a_slim	metamesh	sk	gondor	lon	chest	heavy	-	gondor_assets	gondor_assets/anfalas/SK_GD_Anf_Chest_Noble_A_geo.tpac	SLIM	parsed
sk_gd_lon_chest_lord_a	metamesh	sk	gondor	lon	chest	lord	a	gondor_assets	gondor_assets/anfalas/SK_GD_Anf_Chest_Noble_A_geo.tpac	Y	parsed
sk_gd_lon_chest_lord_a_slim	metamesh	sk	gondor	lon	chest	lord	-	gondor_assets	gondor_assets/anfalas/SK_GD_Anf_Chest_Noble_A_geo.tpac	SLIM	parsed
sk_gd_lon_chest_med_a	metamesh	sk	gondor	lon	chest	med	a	gondor_assets	gondor_assets/anfalas/SK_GD_Anf_Chest_Noble_A_geo.tpac	Y	parsed
sk_gd_lon_chest_med_a_slim	metamesh	sk	gondor	lon	chest	med	-	gondor_assets	gondor_assets/anfalas/SK_GD_Anf_Chest_Noble_A_geo.tpac	SLIM	parsed
sk_gd_lon_helmet_elite_a	metamesh	sk	gondor	lon	helmet	elite	a	gondor_assets	gondor_assets/anfalas/SK_GD_Anf_Helmets_Noble_A_geo.tpac	Y	parsed
sk_gd_lon_helmet_elite_b	metamesh	sk	gondor	lon	helmet	elite	b	gondor_assets	gondor_assets/anfalas/SK_GD_Anf_Helmets_Noble_A_geo.tpac	Y	parsed
sk_gd_lon_helmet_heavy_a	metamesh	sk	gondor	lon	helmet	heavy	a	gondor_assets	gondor_assets/anfalas/SK_GD_Anf_Helmets_Noble_A_geo.tpac	Y	parsed
sk_gd_lon_helmet_heavy_b	metamesh	sk	gondor	lon	helmet	heavy	b	gondor_assets	gondor_assets/anfalas/SK_GD_Anf_Helmets_Noble_A_geo.tpac	Y	parsed
sk_gd_lon_helmet_med_a	metamesh	sk	gondor	lon	helmet	med	a	gondor_assets	gondor_assets/anfalas/SK_GD_Anf_Helmets_Noble_A_geo.tpac	Y	parsed
